name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
WeRateDogs,WOOF,EVNiLsx8XuouoRa6ELyLqErrAHn8kjxFKSvXvhA3bonk,NA,Classified as NA using DEX Screener pairCreatedAt,24640.82,24640.82,24974.91324040172,24974.91324040172,history,24974.91324040172,39249.87,h24,,0.00002464,567,556,365,launchlab,AdaYg2Qkd1kf6f9o6vuePKfvcrsNcU4w53WXiVajP2Va,https://dexscreener.com/solana/adayg2qkd1kf6f9o6vuepkfvcrsncu4w53wxivajp2va,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL; 831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; 29yFzeBZgxf5zqrAkKXwgZtQehRf4pL8WbV2nRJikbw8; 8fsKLLtvKNanL4ginCaiRS6UfeemY11rSf8U8fN1dJw4; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T18:47:18.000Z,2026-07-01T18:47:18.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 11 wallet(s); ✓ peak≈$24,975 >= floor $10,000 [history]; ✓ peak≈$24,975 <= ceiling $25,000; ✓ vol(h24)=$39,250 >= $10,000; ✓ chain=solana"
MemeClaude,MEMECLAUDE,GEryPMg2ULU2BqU9KPdMxd2GrwuXWuvRQ7XnMJkUpump,NA,Classified as NA using DEX Screener pairCreatedAt,2487.44,2487.44,24835.157998653187,24835.157998653187,history,24835.157998653187,85689.92,h24,,0.000002487,1.68,1517,1172,pumpfun,A8Ec3R7XQApXrfj78v5hnaF274hbv1sywT3gNAaK3rph,https://dexscreener.com/solana/a8ec3r7xqapxrfj78v5hnaf274hbv1sywt3gnaak3rph,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T23:22:56.000Z,2026-07-01T23:23:43.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$24,835 >= floor $10,000 [history]; ✓ peak≈$24,835 <= ceiling $25,000; ✓ vol(h24)=$85,690 >= $10,000; ✓ chain=solana"
Drop Bot,DBOT,4PSNTCcvqhZTVPQNDxgn7Psdit2bmZRPS5SBLbZDpump,NA,Classified as NA using DEX Screener pairCreatedAt,2282.15,2282.15,24259.45457464661,24259.45457464661,history,24259.45457464661,70085.05,h24,,0.000002282,1.6,756,598,pumpfun,Cu8LvfJZJQuUGdLgMUspFnmYuGjTy4YwA1Wud3yGgGEo,https://dexscreener.com/solana/cu8lvfjzjquugdlgmuspfnmyugjty4ywa1wud3ygggeo,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,,2026-07-01T15:47:20.000Z,2026-07-01T15:47:22.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$24,259 >= floor $10,000 [history]; ✓ peak≈$24,259 <= ceiling $25,000; ✓ vol(h24)=$70,085 >= $10,000; ✓ chain=solana"
$15 and a dream,$15,H2hFv3R9QohPLzTgCHjzXPhZ16WoWbWoAeV4v9r1pump,NA,Classified as NA using token creation time,4006.36,4006.36,24172.978457390363,24175.708658400752,history,24175.708658400752,41829.39,h24,,0.000004006,-13.11,285,257,pumpfun,BRnfR8MHLGyLGYz5QC7ok9zk7DxneMA7QEpqSgSBqfgg,https://dexscreener.com/solana/brnfr8mhlgylgyz5qc7ok9zk7dxnema7qepqsgsbqfgg,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,2026-07-01T22:22:53.000Z,2026-07-01T22:22:53.000Z,2026-07-01T22:22:54.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$24,176 >= floor $10,000 [history]; ✓ peak≈$24,176 <= ceiling $25,000; ✓ vol(h24)=$41,829 >= $10,000; ✓ chain=solana"
The Golden Balls,BALLS,79NxZkEtnNN9aFpuDHsSMZA5TGbnxMbejfTqAXiUbonk,NA,Classified as NA using token creation time,3034.19,3034.19,24130.01421357675,24137.439682529464,history,24137.439682529464,101270.57,h24,,0.000003034,7.78,876,961,launchlab,7D5CmrRMJaqKBUoiGfEBgEhBb6HCTonFseHSgRmWBbY5,https://dexscreener.com/solana/7d5cmrrmjaqkbuoigfebgehbb6hctonfsehsgrmwbby5,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa; suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,2026-07-01T16:36:57.000Z,2026-07-01T16:36:57.000Z,2026-07-01T16:37:17.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 8 wallet(s); ✓ peak≈$24,137 >= floor $10,000 [history]; ✓ peak≈$24,137 <= ceiling $25,000; ✓ vol(h24)=$101,271 >= $10,000; ✓ chain=solana"
A love Story,SKYWALKERS,DabPkAczW3PjmNGEAAffE6T2SQQ3bQpwG9pv71RQpump,NA,Classified as NA using token creation time,2556.92,2556.92,24068.629613104506,24068.629613104506,history,24068.629613104506,102635.53,h24,,0.000002556,-13.46,956,1070,pumpfun,DSjJUB9SyUgcMxR9ckRhADzsPtePHUDmVb9J4Cq3n67,https://dexscreener.com/solana/dsjjub9syugcmxr9ckrhadzsptephudmvb9j4cq3n67,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,2026-07-01T16:33:51.000Z,2026-07-01T16:33:51.000Z,2026-07-01T16:34:06.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 7 wallet(s); ✓ peak≈$24,069 >= floor $10,000 [history]; ✓ peak≈$24,069 <= ceiling $25,000; ✓ vol(h24)=$102,636 >= $10,000; ✓ chain=solana"
Pauly0x,PAULY,FbsPm1ko7ASAW73puJMHdiJ1edse5W8fMis1dQhFTRiX,NA,Classified as NA using token creation time,14946.84,14946.84,24061.900752525227,24061.900752525227,history,24061.900752525227,40755.91,h24,,0.00001494,622,450,303,launchlab,8bE3KtZsNfiXjPDNqULPosvc7sMjQant2iuJKRx4arC8,https://dexscreener.com/solana/8be3ktzsnfixjpdnqulposvc7smjqant2iujkrx4arc8,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj; HZXdwRRw27kfpYtTqc7bMfrRgK3LSUaiKDFtqoEihik8,2026-07-01T18:05:56.000Z,2026-07-01T18:05:56.000Z,2026-07-01T23:20:21.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$24,062 >= floor $10,000 [history]; ✓ peak≈$24,062 <= ceiling $25,000; ✓ vol(h24)=$40,756 >= $10,000; ✓ chain=solana"
W Coin,W,Yyx2fworkHsHG8ENHyvfdsxMjXxGiLo1NegSCCcpump,NA,Classified as NA using DEX Screener pairCreatedAt,2311.38,2311.38,23865.6871382953,23865.6871382953,history,23865.6871382953,105177.48,h24,,0.000002311,-39.18,1382,1199,pumpfun,8YEpaZq95pA6s5z3ZtZX6qfqTY8RLXsu7NwYif1v5Us6,https://dexscreener.com/solana/8yepazq95pa6s5z3ztzx6qfqty8rlxsu7nwyif1v5us6,951wq3qDowjKHaycrNaiRB5WpovYVKXnqhnrcKPh46zt; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,,2026-07-01T21:52:33.000Z,2026-07-01T21:52:33.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$23,866 >= floor $10,000 [history]; ✓ peak≈$23,866 <= ceiling $25,000; ✓ vol(h24)=$105,177 >= $10,000; ✓ chain=solana"
CAGED,CAGED,9xuZNqhDbn6tpoFqp4RT1diMD5jZxonuQDdjexwupump,NA,Classified as NA using token creation time,2265.78,2265.78,23849.01712091372,23849.01712091372,history,23849.01712091372,48038.18,h24,,0.000002265,-4.92,596,553,pumpfun,G8nz9Q6hgxmwnkmVUKre9ns6LgNJfTXMB7SgxCnVR1dc,https://dexscreener.com/solana/g8nz9q6hgxmwnkmvukre9ns6lgnjftxmb7sgxcnvr1dc,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW; HZXdwRRw27kfpYtTqc7bMfrRgK3LSUaiKDFtqoEihik8,2026-07-02T00:26:05.000Z,2026-07-02T00:26:05.000Z,2026-07-02T00:28:43.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$23,849 >= floor $10,000 [history]; ✓ peak≈$23,849 <= ceiling $25,000; ✓ vol(h24)=$48,038 >= $10,000; ✓ chain=solana"
Physical Media,PHYSICAL,z4trXMhGt2sSzkLVS8C9t4yF7D9ugR9ALc7T2UFpump,NA,Classified as NA using DEX Screener pairCreatedAt,13646.52,13646.52,23707.273607178573,23707.273607178573,history,23707.273607178573,69757.97,h24,,0.00001364,256,718,583,pumpfun,67vnjCbGazfGi3WzVDZuF7TbjsjuX2jeb2fBesh4DWtM,https://dexscreener.com/solana/67vnjcbgazfgi3wzvdzuf7tbjsjux2jeb2fbesh4dwtm,FM1YCKED2KaqB8Uat8aB1nsffR1vezr7s6FAEieXJgke; J23qr98GjGJJqKq9CBEnyRhHbmkaVxtTJNNxKu597wsA,,2026-07-02T00:57:00.000Z,2026-07-02T00:57:00.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$23,707 >= floor $10,000 [history]; ✓ peak≈$23,707 <= ceiling $25,000; ✓ vol(h24)=$69,758 >= $10,000; ✓ chain=solana"
Bumble Coin,BUMBLE,DcAhcF7guZ8XVqGmzH7WsgAXCHtN8T1HdM1bTxb1pump,NA,Classified as NA using token creation time,2194.1,2194.1,23472.86734423469,23472.86734423469,history,23472.86734423469,39601.16,h24,,0.000002194,-16.28,382,406,pumpfun,3fL51PQaoL5UiUkEyDgaqMLGnpTadmFYY6FY75CXrVdA,https://dexscreener.com/solana/3fl51pqaol5uiukeydgaqmlgnptadmfyy6fy75cxrvda,FAicXNV5FVqtfbpn4Zccs71XcfGeyxBSGbqLDyDJZjke,2026-07-01T20:49:34.000Z,2026-07-01T20:49:34.000Z,2026-07-01T20:49:40.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$23,473 >= floor $10,000 [history]; ✓ peak≈$23,473 <= ceiling $25,000; ✓ vol(h24)=$39,601 >= $10,000; ✓ chain=solana"
speed.ist,SPEED,5jyPE5R4vQH7Rize2QfujqAo16iUK85NrLALAbZVpump,NA,Classified as NA using token creation time,13523.08,13523.08,23225.424249160413,23225.424249160413,history,23225.424249160413,84984.89,h24,,0.00001352,310,998,779,pumpfun,TBHbQbqKvk5AMBYoMY72LhpHzPwx8FU3hVjzyXd5TXh,https://dexscreener.com/solana/tbhbqbqkvk5ambyomy72lhphzpwx8fu3hvjzyxd5txh,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; FM1YCKED2KaqB8Uat8aB1nsffR1vezr7s6FAEieXJgke,2026-07-01T22:39:41.000Z,2026-07-01T22:39:41.000Z,2026-07-01T22:43:13.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$23,225 >= floor $10,000 [history]; ✓ peak≈$23,225 <= ceiling $25,000; ✓ vol(h24)=$84,985 >= $10,000; ✓ chain=solana"
McStrategy,MCS,JD4ikibSSJLzWA33d2dufQwKs8JmdpBZjs3qQSnEpump,NA,Classified as NA using token creation time,3436.63,3436.63,23072.190264018565,23072.190264018565,history,23072.190264018565,12968.2,h24,,0.000003436,-79.83,91,140,pumpfun,A4ps953q2Fakj9zia7rMkQ6pUorS9a2YPrMFktdWp2GF,https://dexscreener.com/solana/a4ps953q2fakj9zia7rmkq6puors9a2yprmfktdwp2gf,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-06-29T15:45:35.000Z,2026-06-29T15:45:35.000Z,2026-07-01T21:56:42.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$23,072 >= floor $10,000 [history]; ✓ peak≈$23,072 <= ceiling $25,000; ✓ vol(h24)=$12,968 >= $10,000; ✓ chain=solana"
Selfiecat,Selfiecat,J6MaH9rmjYWR6AP3UNKuDqhyFPzHSB8TkQZCygY5pump,NA,Classified as NA using DEX Screener pairCreatedAt,3389.52,3389.52,22969.069284747267,22969.60150353901,history,22969.60150353901,109392.77,h24,,0.000003389,36.19,1668,1352,pumpfun,5mdttiTUbtLaqEaVt8qiYBTmqoFkRboMGBSxntAWxrL9,https://dexscreener.com/solana/5mdttitubtlaqeavt8qiybtmqofkrbomgbsxntawxrl9,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE; 2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7,,2026-07-02T02:35:53.000Z,2026-07-02T02:35:56.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$22,970 >= floor $10,000 [history]; ✓ peak≈$22,970 <= ceiling $25,000; ✓ vol(h24)=$109,393 >= $10,000; ✓ chain=solana"
The Miracle Cat,Sasha,BtMiKkRVB8QY52tQwPLdJgPww6S7QF5jmo3safobpump,NA,Classified as NA using DEX Screener pairCreatedAt,2486.58,2486.58,22956.56377907122,22956.56377907122,history,22956.56377907122,144836.13,h24,,0.000002486,-32.67,2446,1775,pumpfun,8JUAzQ5UM5yhkFGsChCntjU4DQgzT1BttdWx3HXDqoES,https://dexscreener.com/solana/8juazq5um5yhkfgschcntju4dqgzt1bttdwx3hxdqoes,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; 71PCu3E4JP5RDBoY6wJteqzxkKNXLyE1byg5BTAL9UtQ; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,,2026-07-01T15:09:59.000Z,2026-07-01T15:10:06.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$22,957 >= floor $10,000 [history]; ✓ peak≈$22,957 <= ceiling $25,000; ✓ vol(h24)=$144,836 >= $10,000; ✓ chain=solana"
rich on paper,rich,4PcZ2M7UfRN4Fr4evvZKMkKfj4aAKgh3AjuxT9qK8FxK,NA,Classified as NA using DEX Screener pairCreatedAt,2341.09,2341.09,22908.186271540693,22909.012416530204,history,22909.012416530204,84527.2,h24,,0.000002341,-44.94,1252,960,pumpfun,6XG3cDHo3LGemu2Lez23cwXNnMiCdXjRvr2vbA6pqYGX,https://dexscreener.com/solana/6xg3cdho3lgemu2lez23cwxnnmicdxjrvr2vba6pqygx,5PwAReW84atT9p3NkKv1aWMR4Fiq8DjFqo51QVVD4djQ,,2026-07-02T02:17:35.000Z,2026-07-02T02:17:44.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,909 >= floor $10,000 [history]; ✓ peak≈$22,909 <= ceiling $25,000; ✓ vol(h24)=$84,527 >= $10,000; ✓ chain=solana"
ZeroicAI,0ICAI,yi66MMYBeHvMAbiboJeqVcjXh3b746D3P6nCRfypump,NA,Classified as NA using DEX Screener pairCreatedAt,10348.88,10348.88,22762.975726702512,22762.975726702512,history,22762.975726702512,10553.89,h24,,0.00001034,-20.03,114,102,pumpfun,EtWpFpB9aURurQ8pywq6yEdn4zKXepuNFbhE5V29Ecst,https://dexscreener.com/solana/etwpfpb9aururq8pywq6yedn4zkxepunfbhe5v29ecst,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,,2026-06-29T22:15:02.000Z,2026-07-01T17:48:37.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,763 >= floor $10,000 [history]; ✓ peak≈$22,763 <= ceiling $25,000; ✓ vol(h24)=$10,554 >= $10,000; ✓ chain=solana"
TUNG TUNG SAHUR,DoubleT,BZBpak97Je7CpeSpj2q3cnaL6fjxaYG6NK22y34qpump,NA,Classified as NA using token creation time,11342.36,11342.36,22618.63666883269,22618.63666883269,history,22618.63666883269,44068.77,h24,,0.00001134,377,535,282,pumpfun,D5oZC9XEPBLVFp98kUq1i2nueQ2Ss2aGkYg1GmcqUNqr,https://dexscreener.com/solana/d5ozc9xepblvfp98kuq1i2nueq2ss2agkyg1gmcqunqr,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-03-28T20:32:45.000Z,2026-03-28T20:32:45.000Z,2026-07-02T12:56:44.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,619 >= floor $10,000 [history]; ✓ peak≈$22,619 <= ceiling $25,000; ✓ vol(h24)=$44,069 >= $10,000; ✓ chain=solana"
PowerOfLoveBeatsLoveOfPower,PEACE,GzZyxTrKdkLYb6bv8Nm5CWNagQPQSS8GcvQK7W7ohqyP,NA,Classified as NA using DEX Screener pairCreatedAt,2184.07,2184.07,22569.835113834753,22569.835113834753,history,22569.835113834753,43765.36,h24,,0.000002184,-25.9,403,456,pumpfun,9NHQzMWHC2CNND7932iiTK1gCWbj6S379E6kAfzs5g6o,https://dexscreener.com/solana/9nhqzmwhc2cnnd7932iitk1gcwbj6s379e6kafzs5g6o,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE; PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN,,2026-07-01T16:31:39.000Z,2026-07-01T16:31:43.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$22,570 >= floor $10,000 [history]; ✓ peak≈$22,570 <= ceiling $25,000; ✓ vol(h24)=$43,765 >= $10,000; ✓ chain=solana"
Made by Seeker,SEEK,5U8TmCEawEhU1LjK82vyFkrppK8E9bVBwYYwZr9spump,NA,Classified as NA using token creation time,2366.2,2366.2,22529.81784246852,22534.06283919296,history,22534.06283919296,99789.09,h24,,0.000002366,8.31,1353,1171,pumpfun,DQQrzcWo9fKjt24H8C1d4hwt7Hss93gUZto3AecA4ix5,https://dexscreener.com/solana/dqqrzcwo9fkjt24h8c1d4hwt7hss93guzto3aeca4ix5,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T23:07:20.000Z,2026-07-01T23:07:20.000Z,2026-07-01T23:07:22.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$22,534 >= floor $10,000 [history]; ✓ peak≈$22,534 <= ceiling $25,000; ✓ vol(h24)=$99,789 >= $10,000; ✓ chain=solana"
Crazy Race,CRACE,5gNvy3ifGJQjgxNnaGoPRjuMnny6vCSofLdkkqvwpump,NA,Classified as NA using token creation time,6758.45,6758.45,22519.468467351828,22532.90794947643,history,22532.90794947643,103049.25,h24,,0.000006758,193,1234,1022,pumpfun,cDGsabT2AyzpGNiEUhhWgVMJ4bGu24SPfC3kJzr2CcL,https://dexscreener.com/solana/cdgsabt2ayzpgnieuhhwgvmj4bgu24spfc3kjzr2ccl,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-02T00:21:56.000Z,2026-07-02T00:21:56.000Z,2026-07-02T00:36:35.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,533 >= floor $10,000 [history]; ✓ peak≈$22,533 <= ceiling $25,000; ✓ vol(h24)=$103,049 >= $10,000; ✓ chain=solana"
Saved by Claude,Conno,hj2NvRugeqZKC8mTo2pBNiR81KZu4kHBjdiNFuPpump,NA,Classified as NA using DEX Screener pairCreatedAt,2523.06,2523.06,22361.484122366302,22362.187276189317,history,22362.187276189317,94868.26,h24,,0.000002523,-4.5,1237,1113,pumpfun,C12XVdyuyiCLuAsqRoXeDknD5mgi3YcyAc1xXDfYvvxH,https://dexscreener.com/solana/c12xvdyuyicluasqroxedknd5mgi3ycyac1xxdfyvvxh,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; 8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,,2026-07-01T22:33:07.000Z,2026-07-01T22:33:14.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$22,362 >= floor $10,000 [history]; ✓ peak≈$22,362 <= ceiling $25,000; ✓ vol(h24)=$94,868 >= $10,000; ✓ chain=solana"
The Freedom Party,Freedom,CLpC66CeDn93gsD4shStao5x7HuJohG7yAGX5QAspump,NA,Classified as NA using DEX Screener pairCreatedAt,2165.98,2165.98,22263.22662936504,22263.22662936504,history,22263.22662936504,25473.26,h24,,0.000002165,-22.3,176,196,pumpfun,BmcHq5inncb968rqWhuBV1oR1Z7wo3n7b8UYMqy7vnUP,https://dexscreener.com/solana/bmchq5inncb968rqwhubv1or1z7wo3n7b8uymqy7vnup,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,,2026-07-01T19:06:20.000Z,2026-07-01T19:06:45.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,263 >= floor $10,000 [history]; ✓ peak≈$22,263 <= ceiling $25,000; ✓ vol(h24)=$25,473 >= $10,000; ✓ chain=solana"
The World is Flat,FLAT,2QM7SNAfrw467t38Ku4NF88oVgfnYJezvNa8kpScpump,NA,Classified as NA using DEX Screener pairCreatedAt,2205.49,2205.49,22256.046120137773,22257.4791351627,history,22257.4791351627,89894.26,h24,,0.000002205,-25.37,1404,1155,pumpfun,9JsXSh4gmcvrYP54RMYaQngZMCns2UT39JWDyW6d4jmx,https://dexscreener.com/solana/9jsxsh4gmcvryp54rmyaqngzmcns2ut39jwdyw6d4jmx,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; 6S8GezkxYUfZy9JPtYnanbcZTMB87Wjt1qx3c6ELajKC,,2026-07-01T17:45:12.000Z,2026-07-01T17:45:14.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$22,257 >= floor $10,000 [history]; ✓ peak≈$22,257 <= ceiling $25,000; ✓ vol(h24)=$89,894 >= $10,000; ✓ chain=solana"
LIVEWORK,LIVEWORK,C7s1AmiWpsJ2Zs9ULErWSkxiUhRQWG9mxmdNCYAUpump,NA,Classified as NA using DEX Screener pairCreatedAt,2170.46,2170.46,22238.037211628704,22238.037211628704,history,22238.037211628704,37694.74,h24,,0.00000217,-44.19,331,354,pumpfun,6un9PJzCXqjXmj9miiL2UmeS31HKTY3WuAwEgkVzkfF9,https://dexscreener.com/solana/6un9pjzcxqjxmj9miil2umes31hkty3wuawegkvzkff9,3LYtEmYerFPeXgu1c9Y4553oMk2qVdcxiwWzDjzMkwPx,,2026-07-01T21:45:48.000Z,2026-07-01T21:46:15.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,238 >= floor $10,000 [history]; ✓ peak≈$22,238 <= ceiling $25,000; ✓ vol(h24)=$37,695 >= $10,000; ✓ chain=solana"
